URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,DNS_QUERY_TIMES,Type
60,13,UTF-8,mw2113.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,6,-1
60,11,utf-8,Unknown,19671,US,CA,14/10/2001 0:00,18/12/2016 0:00,8,-1
60,13,utf-8,Microsoft-IIS/7.5,-1,GB,London,29/09/1998 0:00,9/04/2017 0:00,9,-1
60,12,UTF-8,Apache,-1,Unknown,Unknown,16/05/2001 0:00,17/03/2016 0:00,4,-1
60,12,UTF-8,cloudflare-nginx,-1,US,FL,13/06/1995 0:00,5/05/2015 0:00,2,-1
60,11,utf-8,nginx,-1,US,California,24/09/2006 0:00,26/08/2015 0:00,4,-1
60,9,utf-8,Apache/2.2.14 (Unix) mod_ssl/2.2.14 OpenSSL/0.9.8a,824,US,OH,13/08/2003 0:00,14/08/2016 0:00,0,-1
60,13,UTF-8,Apache,-1,US,VA,12/01/1995 0:00,19/12/2016 0:00,0,-1
61,12,ISO-8859-1,Apache,526,DE,Unknown,10/09/2003 0:00,11/09/2016 0:00,0,1
61,10,us-ascii,Microsoft-IIS/7.5,324,US,AZ,9/04/2008 0:00,10/04/2017 0:00,0,-1
61,12,ISO-8859-1,Apache/2.4.7 (Ubuntu),4576,US,FL,25/10/2002 0:00,28/03/2014 0:00,0,-1
61,12,UTF-8,Apache/2.2.15 (Red Hat),39198,Unknown,Unknown,16/10/2000 0:00,25/10/2016 0:00,0,-1
61,11,us-ascii,cloudflare-nginx,-1,US,FL,21/05/1995 0:00,22/02/2017 0:00,0,-1
61,10,ISO-8859-1,Apache,6473,Unknown,Unknown,Unknown,Unknown,0,-1
61,9,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,0,-1
61,11,ISO-8859-1,Apache/2.4.10 (Ubuntu),11780,US,WA,20/01/1998 0:00,6/03/2017 0:00,8,-1
61,12,ISO-8859-1,Apache,-1,US,CA,9/08/1996 0:00,4/04/2017 0:00,2,-1
61,12,ISO-8859-1,nginx,1522,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,0,-1
61,12,ISO-8859-1,Apache,-1,Unknown,Unknown,27/01/1999 0:00,14/10/2012 0:00,0,-1
61,9,ISO-8859-1,nginx/1.12.0,-1,Unknown,Unknown,15/08/2013 0:00,7/08/2015 0:00,0,-1
61,10,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
61,11,us-ascii,Unknown,257,US,WA,22/03/1999 0:00,15/07/2016 0:00,0,-1
61,12,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
61,11,us-ascii,Unknown,257,US,WA,22/03/1999 0:00,15/07/2016 0:00,0,-1
61,11,ISO-8859-1,Apache,-1,US,DE,10/08/1999 0:00,3/03/2017 0:00,0,-1
61,11,utf-8,Apache,8864,Unknown,Unknown,27/05/1997 0:00,28/04/2017 0:00,8,-1
61,13,ISO-8859-1,Apache,267,US,NY,13/03/2000 0:00,10/02/2016 0:00,4,-1
61,13,UTF-8,cloudflare-nginx,-1,US,WA,3/04/2011 0:00,11/03/2017 0:00,8,-1
61,11,utf-8,nginx,-1,US,California,24/09/2006 0:00,26/08/2015 0:00,4,-1
61,14,utf-8,Microsoft-IIS/7.5,25090,Unknown,Unknown,Unknown,Unknown,0,-1
61,10,ISO-8859-1,nginx/1.12.0,4347,US,CO,16/12/2004 0:00,9/09/2013 0:00,0,-1
62,13,ISO-8859-1,Apache,6567,US,FL,24/04/1999 0:00,23/02/2015 0:00,6,-1
62,13,UTF-8,mw2224.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
62,12,UTF-8,nginx,-1,Unknown,Unknown,17/07/2006 0:00,7/09/2016 0:00,0,-1
62,13,ISO-8859-1,Apache,6567,US,FL,24/04/1999 0:00,23/02/2015 0:00,0,-1
62,12,ISO-8859-1,Apache,20986,US,NY,30/12/2002 0:00,9/04/2014 0:00,0,-1
62,12,UTF-8,mw2171.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
62,13,UTF-8,Apache,12440,CA,Ontario,4/06/2010 0:00,7/04/2016 0:00,0,-1
62,10,iso-8859-1,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,245,US,Missouri,11/10/2005 0:00,19/09/2016 0:00,0,-1
62,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,PA,25/10/2003 0:00,26/11/2014 0:00,0,-1
62,11,iso-8859-1,Apache/2.2.15 (CentOS),-1,US,UT,16/05/1995 0:00,21/10/2016 0:00,4,-1
62,11,utf-8,AmazonS3,382,Unknown,Unknown,13/07/2001 0:00,26/04/2015 0:00,4,-1
62,11,UTF-8,Apache/2.2.3 (CentOS),2192,IN,MAHARASHTR,22/12/2003 0:00,4/03/2017 0:00,6,-1
62,11,us-ascii,Microsoft-IIS/7.5,324,US,California,26/09/2003 0:00,17/06/2016 0:00,0,-1
62,12,UTF-8,GSE,9285,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
62,12,ISO-8859-1,Apache,-1,AU,Queensland,22/03/2006 0:00,22/03/2017 0:00,0,-1
63,14,ISO-8859-1,cloudflare-nginx,-1,Unknown,Unknown,26/01/2007 0:00,21/01/2016 0:00,4,-1
63,12,utf-8,Apache/2.2.15 (CentOS),7221,US,CA,13/08/2002 0:00,14/03/2017 0:00,0,-1
63,11,UTF-8,mw2257.codfw.wmnet,14506,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
63,13,UTF-8,mw2226.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
63,12,UTF-8,Apache,-1,US,Arizona,19/10/2006 0:00,20/10/2016 0:00,0,-1
63,11,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,Unknown,Unknown,6,-1
63,11,ISO-8859-1,cloudflare-nginx,-1,Unknown,Unknown,21/06/2004 6:33,17/03/2017 14:30,0,-1
63,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,WA,3/12/1996 0:00,23/02/2017 0:00,0,-1
63,9,iso-8859-1,Apache/2,345,Unknown,Unknown,9/02/2005 0:00,11/12/2015 0:00,0,-1
63,12,UTF-8,Apache,-1,Unknown,Unknown,Unknown,Unknown,4,-1
63,12,us-ascii,Microsoft-HTTPAPI/2.0,1853,Unknown,Unknown,27/03/1998 0:00,15/10/2016 0:00,2,-1
63,14,ISO-8859-1,Apache,-1,CA,ONTARIO,2/05/2005 0:00,3/04/2017 0:00,4,-1
63,11,ISO-8859-1,Apache,3475,US,OH,20/03/2002 0:00,18/02/2017 0:00,2,-1
63,11,utf-8,DMS/1.0.42,42913,FR,Unknown,15/03/2005 0:00,28/06/2016 0:00,4,-1
63,13,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,16/05/1995 0:00,21/10/2016 0:00,6,-1
63,12,UTF-8,nginx,-1,US,Illinois,5/12/1996 5:00,31/05/2013 23:28,4,-1
63,11,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,0,-1
63,10,UTF-8,Apache,18235,US,WA,10/10/2006 0:00,7/03/2017 0:00,2,-1
63,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,PA,5/06/2003 0:00,26/11/2014 0:00,6,-1
63,10,UTF-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,10,-1
63,14,iso-8859-1,Apache/2.0.52 (Red Hat),320,Unknown,Unknown,Unknown,Unknown,6,-1
63,11,ISO-8859-1,Apache,5858,Unknown,Unknown,Unknown,Unknown,6,-1
64,11,UTF-8,nginx/1.6.3,-1,US,WA,1/08/2007 0:00,4/03/2017 0:00,0,-1
64,13,ISO-8859-1,Apache,-1,US,CA,22/04/1997 0:00,22/02/2017 0:00,0,-1
64,11,UTF-8,nginx/1.8.1,9418,UK,Unknown,3/06/1993 0:00,2/11/2016 0:00,0,-1
64,13,ISO-8859-1,Apache,19111,US,NY,30/12/2002 0:00,9/04/2014 0:00,0,-1
64,13,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
64,10,UTF-8,Apache-Coyote/1.1,-1,US,ca,14/05/1999 0:00,28/06/2016 0:00,0,-1
64,10,UTF-8,Apache,-1,IN,Haryana,22/11/1996 0:00,6/04/2016 0:00,2,-1
64,11,UTF-8,Apache-Coyote/1.1,-1,US,nj,24/06/2003 0:00,22/08/2016 0:00,0,-1
64,12,UTF-8,Unknown,-1,US,CA,9/01/1998 0:00,4/01/2017 0:00,0,-1
64,11,utf-8,nginx/1.12.0,-1,Unknown,Unknown,18/04/2000 0:00,18/04/2016 0:00,0,-1
64,13,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,4,-1
64,11,ISO-8859-1,Apache,9498,GB,MIDDLESEX,27/04/2007 0:00,20/04/2017 0:00,4,-1
64,11,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,10,-1
64,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,WA,3/12/1996 0:00,23/02/2017 0:00,4,-1
64,13,us-ascii,Microsoft-IIS/7.5,324,NO,Rogaland,7/04/2006 10:47,19/04/2017 12:59,8,-1
64,13,UTF-8,Application-Server,32344,US,TX,30/03/1994 0:00,27/02/2017 0:00,0,-1
64,14,UTF-8,cloudflare-nginx,-1,US,FL,12/02/1999 0:00,14/12/2016 0:00,0,-1
64,11,ISO-8859-1,Unknown,34,US,FL,16/09/1996 0:00,15/09/2011 0:00,0,-1
65,11,ISO-8859-1,Microsoft-IIS/7.0,3830,Unknown,Unknown,Unknown,Unknown,0,-1
65,12,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
65,11,ISO-8859-1,Apache,36377,US,NY,8/05/1996 0:00,27/01/2017 0:00,0,-1
65,12,utf-8,nginx + Phusion Passenger,-1,CA,ON,27/05/2010 0:00,27/02/2017 0:00,8,-1
65,14,utf-8,nginx,-1,US,California,24/09/2006 0:00,26/08/2015 0:00,0,-1
65,14,UTF-8,nginx,-1,US,IL,12/12/1990 0:00,8/06/2015 0:00,0,-1
65,10,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,6,-1
65,12,utf-8,cloudflare-nginx,-1,US,CO,28/09/1996 0:00,26/09/2016 0:00,4,-1
65,11,ISO-8859-1,Apache/2.2.15 (Red Hat),12339,Unknown,Unknown,11/10/2000 0:00,12/12/2016 0:00,4,-1
65,14,utf-8,Apache,-1,US,WA,24/07/2006 17:52,21/06/2016 17:27,4,-1
65,13,iso-8859-1,Apache/2.2.15 (Red Hat),330,Unknown,Unknown,Unknown,Unknown,4,-1
65,12,ISO-8859-1,Apache,-1,US,DE,5/03/1998 0:00,29/02/2016 0:00,8,-1
65,11,iso-8859-1,Apache,245,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
65,11,UTF-8,nginx/1.10.3,40035,US,NY,28/01/2006 0:00,30/12/2016 0:00,0,-1
66,14,UTF-8,Apache,58,US,MA,9/10/2014 0:00,10/10/2016 0:00,4,1
66,13,UTF-8,Apache/2.2.3 (CentOS),14750,Unknown,Unknown,Unknown,Unknown,0,-1
66,10,UTF-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,0,-1
66,12,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
66,11,UTF-8,NA,9405,US,District of Columbia,1/02/2003 16:44,2/02/2017 17:11,0,-1
66,10,utf-8,cloudflare-nginx,-1,Unknown,Unknown,24/10/2000 0:00,6/01/2016 0:00,0,-1
66,12,iso-8859-1,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,251,Unknown,Unknown,29/08/2001 0:00,26/04/2015 0:00,4,-1
66,15,UTF-8,cloudflare-nginx,-1,CA,ON,26/07/2005 0:00,6/10/2016 0:00,0,-1
66,11,iso-8859-1,Apache,241,US,DC,8/02/1996 0:00,21/05/2016 0:00,0,-1
66,15,ISO-8859-1,Apache,36571,Unknown,Unknown,2/10/2001 13:00,15/09/2014 7:40,0,-1
67,14,utf-8,nginx/1.4.6 (Ubuntu),-1,US,AZ,12/10/1997 4:00,5/04/2017 5:17,6,1
67,14,utf-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,0,-1
67,12,UTF-8,Apache/2.4.6 (CentOS) mod_fcgid/2.3.9 PHP/5.6.30,-1,Unknown,Unknown,23/02/2010 0:00,5/01/2016 0:00,0,-1
67,9,ISO-8859-1,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,4440,US,Arizona,16/09/2004 0:00,28/10/2016 0:00,0,-1
67,10,UTF-8,LiteSpeed,-1,US,FL,27/07/2003 0:00,21/05/2014 0:00,0,-1
67,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,PA,5/06/2003 0:00,26/11/2014 0:00,6,-1
67,9,iso-8859-1,Apache,355,Unknown,Unknown,15/07/1999 0:00,15/05/2016 0:00,0,-1
67,10,UTF-8,nginx/1.12.0,3640,US,Kansas,7/03/2000 0:00,31/01/2017 0:00,0,-1
67,13,iso-8859-1,Apache,317,US,California,28/07/2007 0:00,21/09/2015 0:00,0,-1
67,12,ISO-8859-1,Apache,197,US,FL,10/02/2000 0:00,28/02/2017 0:00,4,-1
67,12,ISO-8859-1,Apache,15742,US,NY,30/12/2002 0:00,9/04/2014 0:00,4,-1
67,14,UTF-8,mw2177.codfw.wmnet,4710,US,CA,13/01/2001 0:12,12/12/2015 10:16,8,-1
67,11,utf-8,Apache,26117,US,CO,19/07/2004 14:56,1/02/2017 5:28,4,-1
67,13,UTF-8,Jetty(9.0.z-SNAPSHOT),-1,US,NY,12/03/1999 0:00,16/11/2016 0:00,2,-1
67,13,utf-8,Apache-Coyote/1.1,-1,US,OH,2/05/1996 0:00,4/04/2017 0:00,6,-1
68,13,UTF-8,nginx/1.8.1,13340,CA,Ontario,18/01/2008 0:00,5/01/2017 0:00,0,-1
68,13,ISO-8859-1,Apache,-1,US,NY,18/01/1994 0:00,21/10/2016 0:00,0,-1
68,12,ISO-8859-1,Oracle-iPlanet-Web-Server/7.0,3257,Unknown,Unknown,13/10/2000 0:00,27/04/2017 0:00,0,-1
68,11,utf-8,lighttpd/1.4.28,6795,SE,Unknown,24/09/2009 0:00,1/03/2017 0:00,2,-1
68,12,utf-8,cloudflare-nginx,-1,US,MA,7/03/2001 0:00,18/08/2015 0:00,0,-1
68,12,utf-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,0,-1
68,14,UTF-8,Apache,12606,US,NY,2/01/2001 0:00,31/05/2016 0:00,4,-1
68,13,utf-8,nginx,-1,US,Arizona,30/11/2006 0:00,17/04/2015 0:00,4,-1
68,15,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,6,-1
68,12,UTF-8,mw2197.codfw.wmnet,12503,US,CA,13/01/2001 0:12,12/12/2015 10:16,8,-1
68,14,UTF-8,nginx,-1,US,Nevada,13/11/2002 0:00,12/08/2015 0:00,4,-1
68,11,UTF-8,nginx,-1,US,Arizona,26/01/2006 21:09,11/04/2017 23:16,4,-1
68,11,iso-8859-1,nginx/1.12.0,-1,GB,HANTS,21/12/2006 0:00,4/03/2017 0:00,0,-1
68,12,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
69,13,UTF-8,Apache,194,US,PA,16/11/2016 0:00,16/11/2016 0:00,4,1
69,14,UTF-8,GSE,3933,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
69,13,UTF-8,nginx/1.12.0,13920,CA,ONTARIO,13/05/2011 0:00,13/05/2016 0:00,0,-1
69,13,iso-8859-1,Apache/2.2.31 (FreeBSD) PHP/5.4.15 mod_ssl/2.2.31 OpenSSL/1.0.2d DAV/2,248,Unknown,Unknown,18/10/2000 0:00,30/10/2016 0:00,4,-1
69,12,ISO-8859-1,nginx,1500,US,Ohio,26/05/1998 0:00,4/05/2016 0:00,0,-1
69,11,UTF-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,0,-1
69,11,UTF-8,nginx/1.8.1,12564,UK,Unknown,3/06/1993 0:00,2/11/2016 0:00,0,-1
69,13,ISO-8859-1,nginx/1.4.6 (Ubuntu),-1,PA,PANAMA,2/04/2008 0:00,13/06/2016 0:00,2,-1
69,12,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
69,12,ISO-8859-1,Apache,-1,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
69,11,UTF-8,Apache-Coyote/1.1,-1,US,California,8/04/2000 0:00,31/01/2013 0:00,0,-1
69,12,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,6,-1
69,12,iso-8859-1,Apache,360,Cyprus,Unknown,5/11/2007 0:00,22/02/2017 0:00,4,-1
69,13,utf-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,4,-1
69,12,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,6,-1
69,11,utf-8,nginx,-1,US,Illinois,19/04/2006 0:00,29/07/2013 0:00,6,-1
69,11,utf-8,Apache,-1,Unknown,Unknown,1/06/2006 0:00,6/03/2017 0:00,4,-1
69,14,UTF-8,Jetty(9.0.z-SNAPSHOT),-1,US,NY,12/03/1999 0:00,16/11/2016 0:00,4,-1
69,14,UTF-8,GSE,33493,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
70,12,UTF-8,Apache,-1,Unknown,Unknown,0,Unknown,2,1
70,15,utf-8,Apache,61974,US,MO,20/05/1996 0:00,24/10/2016 0:00,0,-1
70,13,ISO-8859-1,Microsoft-IIS/8.5,65423,CA,ON,10/03/1998 0:00,24/02/2015 0:00,0,-1
70,15,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,Unknown,Unknown,0,-1
70,14,iso-8859-1,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/1.0.1e-fips DAV/2 mod_bwlimited/1.4,518,AU,Queensland,23/01/2004 0:00,8/01/2017 0:00,0,-1
70,13,UTF-8,cloudflare-nginx,-1,US,California,3/03/1999 0:00,14/04/2015 0:00,0,-1
70,14,ISO-8859-1,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,8742,US,IL,12/12/1990 0:00,8/06/2015 0:00,0,-1
70,12,ISO-8859-1,Apache/2.2.24 (Unix) DAV/2 PHP/5.3.26 mod_ssl/2.2.24 OpenSSL/0.9.8y,-1,Unknown,Unknown,3/06/1998 0:00,2/06/2016 0:00,4,-1
70,12,UTF-8,mw2178.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
70,15,UTF-8,294,11397,Unknown,Unknown,11/01/2005 0:00,23/01/2014 0:00,10,-1
70,15,UTF-8,nginx,-1,US,CA,3/03/2000 0:00,12/01/2017 0:00,0,-1
70,13,ISO-8859-1,Microsoft-IIS/6.0,118672,CA,Quebec,2/06/2004 0:00,21/03/2015 0:00,0,-1
70,13,ISO-8859-1,Apache,8187,CH,Zug,21/11/1997 0:00,19/10/2016 0:00,0,-1
70,13,UTF-8,nginx,-1,PA,PANAMA,11/11/2007 0:00,18/12/2015 0:00,0,-1
70,10,ISO-8859-1,Microsoft-IIS/7.5,356,US,New York,11/06/2002 0:00,5/06/2014 0:00,0,-1
70,13,ISO-8859-1,Apache,-1,Unknown,Unknown,Unknown,Unknown,6,-1
70,13,us-ascii,Microsoft-HTTPAPI/2.0,324,US,VT,15/11/1995 0:00,15/09/2015 0:00,4,-1
70,12,utf-8,Microsoft-IIS/7.5,41417,US,MO,Unknown,Unknown,2,-1
70,14,utf-8,Microsoft-IIS/7.5,13481,US,VA,15/12/1994 0:00,10/12/2016 0:00,6,-1
70,12,ISO-8859-1,nginx/1.2.1,-1,US,NV,23/07/1999 0:00,4/03/2017 0:00,4,-1
70,14,UTF-8,nginx,23103,US,California,17/08/1995 0:00,16/08/2016 0:00,0,-1
70,13,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,0,-1
70,13,UTF-8,nginx,-1,US,CA,7/09/1995 0:00,4/03/2017 0:00,0,-1
71,6,us-ascii,Microsoft-HTTPAPI/2.0,324,US,Oregon,29/01/2003 23:45,7/08/2013 22:19,0,-1
71,16,ISO-8859-1,cloudflare-nginx,-1,US,Washington,3/08/1999 0:00,14/12/2016 0:00,0,-1
71,14,UTF-8,GSE,8992,CA,ON,27/01/2010 0:00,7/08/2015 0:00,0,-1
71,13,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
71,13,UTF-8,GSE,11988,US,CA,31/07/2000 0:00,29/06/2016 0:00,6,-1
71,12,ISO-8859-1,Unknown,34,CA,ON,28/12/1998 0:00,17/12/2016 0:00,4,-1
71,12,UTF-8,Apache,13522,US,CA,18/01/1996 5:00,20/01/2017 1:26,6,-1
71,11,utf-8,nginx/1.7.4,-1,PA,PANAMA,28/11/1999 0:00,4/04/2017 0:00,4,-1
71,12,utf-8,DMS/1.0.42,318,FR,Unknown,15/03/2005 0:00,28/06/2016 0:00,4,-1
71,14,utf-8,nginx,337,Unknown,Unknown,Unknown,Unknown,8,-1
71,11,utf-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,8,-1
71,14,UTF-8,Server,-1,Unknown,Unknown,b,23/10/2013 0:00,6,-1
71,12,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,6,-1
71,11,UTF-8,Apache-Coyote/1.1,13596,IN,TN,Unknown,Unknown,4,-1
71,11,us-ascii,Microsoft-IIS/7.5,324,us,CA,17/11/2006 0:00,31/03/2016 0:00,0,-1
71,15,us-ascii,Microsoft-HTTPAPI/2.0,324,TR,Unknown,21/05/2006 0:00,17/05/2013 0:00,0,-1
72,14,us-ascii,cloudflare-nginx,324,CA,ON,24/11/2001 0:00,8/08/2015 0:00,0,-1
72,14,utf-8,nginx,31624,[u'GB'; u'UK'],UK,2002-03-20T23:59:59.0Z,2017-03-07T22:02:38.0Z,0,-1
72,16,utf-8,Apache/2.2.22 (Debian) mod_python/3.3.1 Python/2.7.3 mod_ssl/2.2.22 OpenSSL/1.0.1t,-1,US,NY,23/03/1995 0:00,3/03/2017 0:00,0,-1
72,12,UTF-8,Unknown,-1,KR,Unknown,6/09/1997 0:00,11/01/2016 0:00,0,-1
72,12,us-ascii,Microsoft-HTTPAPI/2.0,1853,US,NY,31/10/1997 0:00,30/10/2016 0:00,0,-1
72,12,ISO-8859-1,Apache,-1,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
72,15,UTF-8,Apache/2.4.16 (Ubuntu),-1,US,CA,22/09/2002 0:00,22/09/2016 0:00,6,-1
72,13,UTF-8,Apache/2.2.27 (CentOS),-1,Unknown,Unknown,Unknown,Unknown,0,-1
72,14,utf-8,Microsoft-IIS/7.5,14092,US,VA,15/12/1994 0:00,10/12/2016 0:00,0,-1
72,12,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,6,-1
72,9,ISO-8859-1,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4 PHP/5.4.26,2819,BE,ANTWERP,13/10/2000 0:00,1/11/2012 0:00,6,-1
72,15,ISO-8859-1,Unknown,33528,Unknown,Unknown,Unknown,Unknown,4,-1
72,12,iso-8859-1,Apache,363,Cyprus,Unknown,4/07/2007 0:00,22/02/2017 0:00,4,-1
72,13,utf-8,Apache,1832,Unknown,Unknown,1/05/2009 0:00,2/05/2016 0:00,6,-1
72,12,us-ascii,www.lexisnexis.com  9999,324,CH,CH,8/04/2009 0:00,12/02/2016 0:00,4,-1
72,14,UTF-8,nginx,-1,PA,PANAMA,11/11/2007 0:00,18/12/2015 0:00,0,-1
72,11,iso-8859-1,Apache-Coyote/1.1,-1,US,Tennessee,10/05/2007 19:20,18/04/2017 17:38,0,-1
72,11,ISO-8859-1,nginx,1145,US,NJ,8/04/1998 0:00,25/10/2016 0:00,0,-1
73,14,UTF-8,cloudflare-nginx,-1,US,LA,20/10/2003 0:00,15/01/2015 0:00,0,-1
73,17,ISO-8859-1,Apache/2.4.7 (Ubuntu),13240,US,PA,5/08/2008 0:00,6/08/2016 0:00,0,-1
73,13,iso-8859-1,Apache/2.2.15 (CentOS),-1,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
73,14,utf-8,Unknown,32103,US,NY,29/03/2008 0:00,10/02/2017 0:00,0,-1
73,15,iso-8859-1,nginx,484,US,Arizona,15/12/2007 0:00,3/04/2016 0:00,0,-1
73,13,iso-8859-1,Apache/2.2.15 (CentOS),-1,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
73,13,iso-8859-1,Apache/2.2.15 (CentOS),-1,US,UT,16/05/1995 0:00,21/10/2016 0:00,6,-1
73,15,iso-8859-1,Apache/2.0.52 (Red Hat),330,US,CA,3/09/1996 4:00,30/09/2009 2:59,0,-1
73,15,utf-8,Apache,44491,CA,ON,9/12/2003 0:00,22/10/2016 0:00,2,-1
73,11,UTF-8,Apache/2.4.18 (Ubuntu),12487,US,Illinois,2/08/2000 0:00,26/04/2017 0:00,0,-1
73,11,UTF-8,GSE,3674,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
73,17,UTF-8,cloudflare-nginx,-1,JP,TOKYO-TO,5/11/2007 15:14,12/03/2017 9:17,0,-1
73,15,ISO-8859-1,squid/3.3.8,3591,US,CA,2/06/1994 0:00,6/01/2017 0:00,6,-1
73,12,UTF-8,Apache-Coyote/1.1,17908,Unknown,Unknown,9/01/2007 0:00,30/04/2013 0:00,6,-1
73,13,ISO-8859-1,nginx/0.8.38,18901,US,MA,29/03/2000 0:00,25/12/2016 0:00,4,-1
73,12,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,6,-1
73,17,UTF-8,mw2242.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
74,11,ISO-8859-1,cloudflare-nginx,-1,ru,Krasnoyarsk,22/08/2010 0:00,28/04/2017 0:00,8,1
74,12,us-ascii,Microsoft-IIS/7.5,324,US,Pennsylvania,20/03/2005 0:00,22/02/2017 0:00,0,-1
74,15,UTF-8,Apache-Coyote/1.1,46884,Unknown,Unknown,16/09/2004 0:00,28/03/2016 0:00,0,-1
74,13,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
74,12,us-ascii,Microsoft-HTTPAPI/2.0,324,CA,Saskatchewan,3/07/2000 0:00,23/06/2016 0:00,0,-1
74,16,UTF-8,nginx,-1,US,NJ,3/10/1997 0:00,3/08/2014 0:00,6,-1
74,13,utf-8,Unknown,-1,US,TX,31/01/1996 0:00,16/08/2016 0:00,4,-1
75,13,UTF-8,Apache,193,US,PA,20/08/2014 0:00,20/10/2016 0:00,2,1
75,15,UTF-8,GSE,8417,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
75,16,ISO-8859-1,Unknown,-1,US,NJ,23/10/1994 0:00,1/11/2016 0:00,8,-1
75,14,UTF-8,mw2238.codfw.wmnet,4721,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
